Date,year,month,week,X24hAverage,Ask,Bid,Last,TotalVolume,numberOfTransactions,nTweets,nNewsReuters,nNewsCryptocoin,searchInterest,nTweetsTopUser
2014-03-18,2014,3,12,615.01,NA,NA,NA,31447.73,57881,NA,5,0,29,NA
2014-03-17,2014,3,11,623.53,NA,NA,NA,17963.53,64937,NA,2,0,29,NA
2014-03-16,2014,3,11,631.25,NA,NA,NA,8366.2,58730,NA,2,0,29,NA
2014-03-15,2014,3,11,636.21,NA,NA,NA,6803.49,65898,NA,1,0,29,NA
2014-03-14,2014,3,11,628.58,NA,NA,NA,18946.23,68735,NA,3,0,29,NA
2014-03-13,2014,3,11,637.79,NA,NA,NA,18036.5,75356,NA,0,1,29,NA
2014-03-12,2014,3,11,632.34,NA,NA,NA,29628.12,76019,NA,4,0,29,NA
2014-03-11,2014,3,11,633.59,NA,NA,NA,18562.57,76086,NA,9,1,29,NA
2014-03-10,2014,3,10,627.14,NA,NA,NA,32750.42,66786,NA,5,0,34,NA
2014-03-09,2014,3,10,639.43,NA,NA,NA,24236.44,61289,NA,1,0,34,NA
2014-03-08,2014,3,10,619.6,NA,NA,NA,30236.41,71019,NA,0,0,34,NA
2014-03-07,2014,3,10,629.34,NA,NA,NA,54257.53,69559,NA,7,0,34,NA
2014-03-06,2014,3,10,662.57,NA,NA,NA,24348.76,71619,NA,15,0,34,NA
2014-03-05,2014,3,10,665.21,NA,NA,NA,33744.66,74178,NA,18,0,34,NA
2014-03-04,2014,3,10,668.28,NA,NA,NA,82883.68,85916,NA,9,0,34,NA
2014-03-03,2014,3,9,664.47,NA,NA,NA,143857.44,72585,NA,11,0,61,NA
2014-03-02,2014,3,9,555.06,NA,NA,NA,14204.37,59067,NA,4,0,61,NA
2014-03-01,2014,3,9,566.61,NA,NA,NA,32891.13,63344,NA,1,0,61,NA
2014-02-28,2014,2,9,550.46,NA,NA,NA,51151.03,71658,NA,11,1,61,NA
2014-02-27,2014,2,9,581.38,NA,NA,NA,44204.55,71447,NA,11,1,61,NA
2014-02-26,2014,2,9,584.61,NA,NA,NA,110551.05,71527,NA,15,0,61,NA
2014-02-25,2014,2,9,534.45,NA,NA,NA,237300.42,84004,NA,19,0,61,NA
2014-02-24,2014,2,8,547.09,NA,NA,NA,106498.99,68496,NA,8,0,76,NA
2014-02-23,2014,2,8,608.41,NA,NA,NA,52166.54,58632,NA,1,0,76,NA
2014-02-22,2014,2,8,599.38,NA,NA,NA,51923.57,59691,NA,0,0,76,NA
2014-02-21,2014,2,8,572.19,NA,NA,NA,82281.2,73513,NA,2,1,76,NA
2014-02-20,2014,2,8,561.11,NA,NA,NA,84532.03,71666,NA,2,0,76,NA
2014-02-19,2014,2,8,622.97,NA,NA,NA,22216.79,66351,NA,2,0,76,NA
2014-02-18,2014,2,8,624.72,NA,NA,NA,32018.5,68333,NA,2,0,76,NA
2014-02-17,2014,2,7,626.5,NA,NA,NA,50938.53,57119,NA,0,0,42,NA
2014-02-16,2014,2,7,616.21,NA,NA,NA,65059.82,56785,NA,0,0,42,NA
2014-02-15,2014,2,7,651.9,NA,NA,NA,40860.73,64107,NA,0,0,42,NA
2014-02-14,2014,2,7,662.32,NA,NA,NA,154492.4,76660,NA,2,0,42,NA
2014-02-13,2014,2,7,612.75,NA,NA,NA,64193.68,66888,NA,1,0,42,NA
2014-02-12,2014,2,7,654.43,NA,NA,NA,38785.54,62805,NA,3,1,42,NA
2014-02-11,2014,2,7,666.46,NA,NA,NA,107912.78,62872,NA,10,0,42,NA
2014-02-10,2014,2,6,676.76,NA,NA,NA,166214.54,67622,NA,0,0,50,NA
2014-02-09,2014,2,6,682.23,NA,NA,NA,57449.77,59284,NA,0,0,50,NA
2014-02-08,2014,2,6,670.33,NA,NA,NA,55535.44,64069,NA,NA,0,50,NA
2014-02-07,2014,2,6,717.83,NA,NA,NA,161328.03,71870,NA,NA,0,50,NA
2014-02-06,2014,2,6,780.31,NA,NA,NA,63977.3,69721,NA,NA,0,50,NA
2014-02-05,2014,2,6,819.26,NA,NA,NA,27792.53,67952,NA,NA,0,50,NA
2014-02-04,2014,2,6,827.99,NA,NA,NA,20056.54,65812,NA,NA,0,50,NA
2014-02-03,2014,2,5,823.46,NA,NA,NA,16957.35,58901,NA,NA,0,39,NA
2014-02-02,2014,2,5,825.2,NA,NA,NA,13672.78,50400,NA,NA,0,39,NA
2014-02-01,2014,2,5,835.89,NA,NA,NA,23624.54,56840,NA,NA,0,39,NA
2014-01-31,2014,1,5,828.59,NA,NA,NA,20596.43,61999,NA,NA,0,39,NA
2014-01-30,2014,1,5,817.87,NA,NA,NA,36533.65,60919,NA,NA,0,39,NA
2014-01-29,2014,1,5,826.39,NA,NA,NA,21468.23,61786,NA,NA,1,39,NA
2014-01-28,2014,1,5,816.7,NA,NA,NA,55294.71,65687,NA,NA,0,39,NA
2014-01-27,2014,1,4,766.78,NA,NA,NA,64094.28,60746,NA,NA,0,46,NA
2014-01-26,2014,1,4,883.38,NA,NA,NA,36357.04,51630,NA,NA,NA,46,NA
2014-01-25,2014,1,4,851.38,NA,NA,NA,29263.69,55371,NA,NA,NA,46,NA
2014-01-24,2014,1,4,797.71,NA,NA,NA,43853.92,67893,NA,NA,NA,46,NA
2014-01-23,2014,1,4,822.17,NA,NA,NA,18944.62,63527,NA,NA,NA,46,NA
2014-01-22,2014,1,4,845.83,NA,NA,NA,21868.39,66358,NA,NA,NA,46,NA
2014-01-21,2014,1,4,867.11,NA,NA,NA,21412.07,71521,NA,NA,NA,46,NA
2014-01-20,2014,1,3,875.4,NA,NA,NA,31563.81,58819,NA,NA,NA,46,NA
2014-01-19,2014,1,3,861.84,NA,NA,NA,28215.05,49224,NA,NA,NA,46,NA
2014-01-18,2014,1,3,839.19,NA,NA,NA,21406.37,53290,NA,NA,NA,46,NA
2014-01-17,2014,1,3,813.31,NA,NA,NA,47884.43,58397,NA,NA,NA,46,NA
2014-01-16,2014,1,3,838.21,NA,NA,NA,23002.56,57592,NA,NA,NA,46,NA
2014-01-15,2014,1,3,862.07,NA,NA,NA,32649.46,60392,NA,NA,NA,46,NA
2014-01-14,2014,1,3,835.78,NA,NA,NA,24985.16,55579,NA,NA,NA,46,NA
2014-01-13,2014,1,2,844.98,NA,NA,NA,54144.11,54756,NA,NA,NA,45,NA
2014-01-12,2014,1,2,834.12,NA,NA,NA,44586.99,49308,NA,NA,NA,45,NA
2014-01-11,2014,1,2,865.96,NA,NA,NA,39706.11,56464,NA,NA,NA,45,NA
2014-01-10,2014,1,2,912.61,NA,NA,NA,54529.02,56746,NA,NA,NA,45,NA
2014-01-09,2014,1,2,837.04,NA,NA,NA,62614.05,58365,NA,NA,NA,45,NA
2014-01-08,2014,1,2,839.62,NA,NA,NA,53781.12,62884,NA,NA,NA,45,NA
2014-01-07,2014,1,2,859.49,NA,NA,NA,128116.85,62126,NA,NA,NA,45,NA
2014-01-06,2014,1,1,921.75,NA,NA,NA,75467.1,67597,NA,NA,NA,47,NA
2014-01-05,2014,1,1,985.68,NA,NA,NA,96038.26,55761,NA,NA,NA,47,NA
2014-01-04,2014,1,1,867.79,NA,NA,NA,48393.86,53978,NA,NA,NA,47,NA
2014-01-03,2014,1,1,821.99,NA,NA,NA,36000.73,63821,NA,NA,NA,47,NA
2014-01-02,2014,1,1,822.89,NA,NA,NA,61518.38,48424,NA,NA,NA,47,NA
2014-01-01,2014,1,1,772.53,NA,NA,NA,19297.95,41476,NA,NA,NA,47,NA
2013-12-31,2013,12,53,764.27,NA,NA,NA,36325.63,52382,NA,NA,NA,NA,NA
2013-12-30,2013,12,53,748.49,NA,NA,NA,26426.36,56501,NA,NA,NA,NA,NA
2013-12-29,2013,12,52,750.57,NA,NA,NA,30801.12,49031,NA,NA,NA,41,NA
2013-12-28,2013,12,52,722.38,NA,NA,NA,37859.22,47777,NA,NA,NA,41,NA
2013-12-27,2013,12,52,734.4,NA,NA,NA,49976.62,55170,NA,NA,NA,41,NA
2013-12-26,2013,12,52,752.38,NA,NA,NA,84710.63,48575,NA,NA,NA,41,NA
2013-12-25,2013,12,52,719.59,NA,NA,NA,41444.95,57077,NA,NA,NA,41,NA
2013-12-24,2013,12,52,672.89,NA,NA,NA,33220.44,56872,NA,NA,NA,41,NA
2013-12-23,2013,12,52,666.12,NA,NA,NA,44987.34,52033,NA,NA,NA,41,NA
2013-12-22,2013,12,51,640.85,NA,NA,NA,46897.3,51543,NA,NA,NA,48,NA
2013-12-21,2013,12,51,655.24,NA,NA,NA,66668.62,59140,NA,NA,NA,48,NA
2013-12-20,2013,12,51,618.86,NA,NA,NA,112141.93,69475,NA,NA,NA,48,NA
2013-12-19,2013,12,51,700.52,NA,NA,NA,159920.18,68814,NA,NA,NA,48,NA
2013-12-18,2013,12,51,613.76,NA,NA,NA,301117.78,81656,NA,NA,NA,48,NA
2013-12-17,2013,12,51,510.37,NA,NA,NA,235283.75,71588,NA,NA,NA,48,NA
2013-12-16,2013,12,51,706.34,NA,NA,NA,244756.57,63090,NA,NA,NA,48,NA
2013-12-15,2013,12,50,839.93,NA,NA,NA,39443.16,51885,NA,NA,NA,72,NA
2013-12-14,2013,12,50,836.09,NA,NA,NA,39810.82,55858,NA,NA,NA,72,NA
2013-12-13,2013,12,50,877.83,NA,NA,NA,41211.04,59827,NA,NA,NA,72,NA
2013-12-12,2013,12,50,930.74,NA,NA,NA,49790.52,59677,NA,NA,NA,72,NA
2013-12-11,2013,12,50,872.32,NA,NA,NA,72343.9,68381,NA,NA,NA,72,NA
2013-12-10,2013,12,50,937.26,NA,NA,NA,78426.99,67874,NA,NA,NA,72,NA
2013-12-09,2013,12,50,921.97,NA,NA,NA,70705.81,57289,NA,NA,NA,72,NA
2013-12-08,2013,12,49,897.01,NA,NA,NA,124223.05,49174,NA,NA,NA,70,NA
2013-12-07,2013,12,49,773.43,NA,NA,NA,178798.02,75125,NA,NA,NA,70,NA
2013-12-06,2013,12,49,654.74,NA,NA,NA,303160.89,71277,NA,NA,NA,70,NA
2013-12-05,2013,12,49,1022.37,NA,NA,NA,160181.89,84995,NA,NA,NA,70,NA
2013-12-04,2013,12,49,999.66,NA,NA,NA,101170.67,79738,NA,NA,NA,70,NA
2013-12-03,2013,12,49,1099.04,NA,NA,NA,45625.03,78202,NA,NA,NA,70,NA
2013-12-02,2013,12,49,1047.96,NA,NA,NA,80979.68,74324,NA,NA,NA,70,NA
2013-12-01,2013,12,48,1019.95,NA,NA,NA,199731.84,67175,NA,NA,NA,98,NA
2013-11-30,2013,11,48,1075.16,NA,NA,NA,72943.81,80868,NA,NA,NA,98,NA
2013-11-29,2013,11,48,1132.26,NA,NA,NA,72867.05,90409,NA,NA,NA,98,NA
2013-11-28,2013,11,48,1072.83,NA,NA,NA,124035.72,102010,NA,NA,NA,98,NA
2013-11-27,2013,11,48,978.51,NA,NA,NA,109643.99,91169,NA,NA,NA,98,NA
2013-11-26,2013,11,48,913.95,NA,NA,NA,100421.91,80055,NA,NA,NA,98,NA
2013-11-25,2013,11,48,833.38,NA,NA,NA,84248.95,71937,NA,NA,NA,98,NA
2013-11-24,2013,11,47,793.33,NA,NA,NA,53279.88,60018,NA,NA,NA,100,NA
2013-11-23,2013,11,47,744.89,NA,NA,NA,87719.58,75165,NA,NA,NA,100,NA
2013-11-22,2013,11,47,825.75,NA,NA,NA,88121.34,76646,NA,NA,NA,100,NA
2013-11-21,2013,11,47,707.05,NA,NA,NA,114468.26,71024,NA,NA,NA,100,NA
2013-11-20,2013,11,47,641.23,NA,NA,NA,173925.71,77962,NA,NA,NA,100,NA
2013-11-19,2013,11,47,494.68,NA,NA,NA,247274.82,93322,NA,NA,NA,100,NA
2013-11-18,2013,11,47,685.75,NA,NA,NA,256530.82,73198,NA,NA,NA,100,NA
2013-11-17,2013,11,46,548.26,NA,NA,NA,135794.76,48041,NA,NA,NA,82,NA
2013-11-16,2013,11,46,469.78,NA,NA,NA,61575.13,51595,NA,NA,NA,82,NA
2013-11-15,2013,11,46,431.69,NA,NA,NA,93530.82,62100,NA,NA,NA,82,NA
2013-11-14,2013,11,46,420.77,NA,NA,NA,67524.83,70175,NA,NA,NA,82,NA
2013-11-13,2013,11,46,416.68,NA,NA,NA,127250.03,63151,NA,NA,NA,82,NA
2013-11-12,2013,11,46,370.9,NA,NA,NA,69252.37,58510,NA,NA,NA,82,NA
2013-11-11,2013,11,46,354.66,NA,NA,NA,65959.83,54558,NA,NA,NA,82,NA
2013-11-10,2013,11,45,331.3,NA,NA,NA,112161.91,57169,NA,NA,NA,36,NA
2013-11-09,2013,11,45,325.83,NA,NA,NA,192155.86,57804,NA,NA,NA,36,NA
2013-11-08,2013,11,45,346.52,NA,NA,NA,138789.22,59961,NA,NA,NA,36,NA
2013-11-07,2013,11,45,312.74,NA,NA,NA,155413.28,58631,NA,NA,NA,36,NA
2013-11-06,2013,11,45,287.71,NA,NA,NA,147248.8,55035,NA,NA,NA,36,NA
2013-11-05,2013,11,45,255.44,NA,NA,NA,147146.68,51134,NA,NA,NA,36,NA
2013-11-04,2013,11,45,230.78,NA,NA,NA,80070.86,42094,NA,NA,NA,36,NA
2013-11-03,2013,11,44,215.62,NA,NA,NA,41493.4,35815,NA,NA,NA,33,NA
2013-11-02,2013,11,44,205.83,NA,NA,NA,13422.34,41179,NA,NA,NA,33,NA
2013-11-01,2013,11,44,206.72,NA,NA,NA,15064.62,48306,NA,NA,NA,33,NA
2013-10-31,2013,10,44,203.94,NA,NA,NA,23644.71,56476,NA,NA,NA,33,NA
2013-10-30,2013,10,44,200.79,NA,NA,NA,41369.6,47911,NA,NA,NA,33,NA
2013-10-29,2013,10,44,202.44,NA,NA,NA,42501.5,51237,NA,NA,NA,33,NA
2013-10-28,2013,10,44,200.07,NA,NA,NA,28493.26,48635,NA,NA,NA,33,NA
2013-10-27,2013,10,43,NA,NA,NA,NA,NA,44388,NA,NA,NA,35,NA
2013-10-26,2013,10,43,193.52,NA,NA,NA,35146.36,49353,NA,NA,NA,35,NA
2013-10-25,2013,10,43,176.29,NA,NA,NA,57916.09,59853,NA,NA,NA,35,NA
2013-10-24,2013,10,43,181.1,NA,NA,NA,109426.17,63265,NA,NA,NA,35,NA
2013-10-23,2013,10,43,194.62,NA,NA,NA,193890.28,54572,NA,NA,NA,35,NA
2013-10-22,2013,10,43,209.45,NA,NA,NA,84204.17,64906,NA,NA,NA,35,NA
2013-10-21,2013,10,43,191.33,NA,NA,NA,92232.28,58142,NA,NA,NA,35,NA
2013-10-20,2013,10,42,182.4,NA,NA,NA,68448.07,49864,NA,NA,NA,14,NA
2013-10-19,2013,10,42,172.73,NA,NA,NA,23938.37,54639,NA,NA,NA,14,NA
2013-10-18,2013,10,42,168.86,NA,NA,NA,114807.53,60446,NA,NA,NA,14,NA
2013-10-17,2013,10,42,155.01,NA,NA,NA,74351.37,45193,NA,NA,NA,14,NA
2013-10-16,2013,10,42,145.91,NA,NA,NA,62348.49,51947,NA,NA,NA,14,NA
2013-10-15,2013,10,42,143.64,NA,NA,NA,103192.23,57320,NA,NA,NA,14,NA
2013-10-14,2013,10,42,144.47,NA,NA,NA,42628.21,55763,NA,NA,NA,14,NA
2013-10-13,2013,10,41,139.51,NA,NA,NA,74916.35,51248,NA,NA,NA,12,NA
2013-10-12,2013,10,41,137.08,NA,NA,NA,29829.71,49674,NA,NA,NA,12,NA
2013-10-11,2013,10,41,135.12,NA,NA,NA,20943.53,54449,NA,NA,NA,12,NA
2013-10-10,2013,10,41,130.38,NA,NA,NA,22165.88,57769,NA,NA,NA,12,NA
2013-10-09,2013,10,41,129.9,NA,NA,NA,34144.61,46991,NA,NA,NA,12,NA
2013-10-08,2013,10,41,130.99,NA,NA,NA,44948.46,42865,NA,NA,NA,12,NA
2013-10-07,2013,10,41,125.91,NA,NA,NA,28096.35,43235,NA,NA,NA,12,NA
2013-10-06,2013,10,40,128.11,NA,NA,NA,18644.37,44751,NA,NA,NA,12,NA
2013-10-05,2013,10,40,128.49,NA,NA,NA,10040.79,47895,NA,NA,NA,12,NA
2013-10-04,2013,10,40,128.55,NA,NA,NA,10802.91,54796,NA,NA,NA,12,NA
2013-10-03,2013,10,40,129.35,NA,NA,NA,39464.33,61708,NA,NA,NA,12,NA
2013-10-02,2013,10,40,120.06,NA,NA,NA,226914.21,60542,NA,NA,NA,12,NA
2013-10-01,2013,10,40,133.03,NA,NA,NA,22718.9,55320,NA,NA,NA,12,NA
2013-09-30,2013,9,40,133.89,NA,NA,NA,28514.51,42073,NA,NA,NA,12,NA
2013-09-29,2013,9,39,134.09,NA,NA,NA,22006.41,41741,NA,NA,NA,18,NA
2013-09-28,2013,9,39,138.57,NA,NA,NA,26714.24,44660,NA,NA,NA,18,NA
2013-09-27,2013,9,39,133.32,NA,NA,NA,33382.66,50429,NA,NA,NA,18,NA
2013-09-26,2013,9,39,131.45,NA,NA,NA,34038.96,54262,NA,NA,NA,18,NA
2013-09-25,2013,9,39,128.75,NA,NA,NA,16530.79,58150,NA,NA,NA,18,NA
2013-09-24,2013,9,39,128.18,NA,NA,NA,27631.77,63563,NA,NA,NA,18,NA
2013-09-23,2013,9,39,126.31,NA,NA,NA,17558.1,60286,NA,NA,NA,18,NA
2013-09-22,2013,9,38,128.06,NA,NA,NA,10628.17,52686,NA,NA,NA,10,NA
2013-09-21,2013,9,38,128.55,NA,NA,NA,11417.9,53286,NA,NA,NA,10,NA
2013-09-20,2013,9,38,128.24,NA,NA,NA,22850.23,58990,NA,NA,NA,10,NA
2013-09-19,2013,9,38,128.62,NA,NA,NA,41562.83,59004,NA,NA,NA,10,NA
2013-09-18,2013,9,38,131.21,NA,NA,NA,26711.27,64383,NA,NA,NA,10,NA
2013-09-17,2013,9,38,NA,NA,NA,NA,NA,66291,NA,NA,NA,10,NA
2013-09-16,2013,9,38,132.08,NA,NA,NA,22774.02,50391,NA,NA,NA,10,NA
2013-09-15,2013,9,37,131.33,NA,NA,NA,22227.68,46764,NA,NA,NA,10,NA
2013-09-14,2013,9,37,130.53,NA,NA,NA,16089.19,47147,NA,NA,NA,10,NA
2013-09-13,2013,9,37,129.14,NA,NA,NA,20949.7,48362,NA,NA,NA,10,NA
2013-09-12,2013,9,37,135.52,NA,NA,NA,38311.19,50982,NA,NA,NA,10,NA
2013-09-11,2013,9,37,134.53,NA,NA,NA,50670.6,49512,NA,NA,NA,10,NA
2013-09-10,2013,9,37,130.69,NA,NA,NA,53157.14,53551,NA,NA,NA,10,NA
2013-09-09,2013,9,37,126.94,NA,NA,NA,25354.35,54966,NA,NA,NA,10,NA
2013-09-08,2013,9,36,126.59,NA,NA,NA,57222.03,46470,NA,NA,NA,9,NA
2013-09-07,2013,9,36,120.75,NA,NA,NA,14262.01,54231,NA,NA,NA,9,NA
2013-09-06,2013,9,36,124.22,NA,NA,NA,33377.3,63412,NA,NA,NA,9,NA
2013-09-05,2013,9,36,120.35,NA,NA,NA,44792.71,60222,NA,NA,NA,9,NA
2013-09-04,2013,9,36,129.29,NA,NA,NA,85410.78,51136,NA,NA,NA,9,NA
2013-09-03,2013,9,36,134.05,NA,NA,NA,19437.14,50503,NA,NA,NA,9,NA
2013-09-02,2013,9,36,136.42,NA,NA,NA,22802.17,50456,NA,NA,NA,9,NA
2013-09-01,2013,9,35,137.57,NA,NA,NA,24668.12,45578,NA,NA,NA,10,NA
2013-08-31,2013,8,35,136.3,NA,NA,NA,55761.55,52533,NA,NA,NA,10,NA
2013-08-30,2013,8,35,131.48,NA,NA,NA,67461.78,60716,NA,NA,NA,10,NA
2013-08-29,2013,8,35,122.43,NA,NA,NA,18865.07,61525,NA,NA,NA,10,NA
2013-08-28,2013,8,35,123.32,NA,NA,NA,24815.3,63645,NA,NA,NA,10,NA
2013-08-27,2013,8,35,124.04,NA,NA,NA,77800.87,61016,NA,NA,NA,10,NA
2013-08-26,2013,8,35,115.53,NA,NA,NA,23949.59,53528,NA,NA,NA,10,NA
2013-08-25,2013,8,34,114.69,NA,NA,NA,19954.85,45094,NA,NA,NA,12,NA
2013-08-24,2013,8,34,114.52,NA,NA,NA,14653.33,51085,NA,NA,NA,12,NA
2013-08-23,2013,8,34,114.32,NA,NA,NA,31221.96,59969,NA,NA,NA,12,NA
2013-08-22,2013,8,34,115.7,NA,NA,NA,28463.42,62772,NA,NA,NA,12,NA
2013-08-21,2013,8,34,115.2,NA,NA,NA,59210.74,63416,NA,NA,NA,12,NA
2013-08-20,2013,8,34,114.14,NA,NA,NA,37158.65,66539,NA,NA,NA,12,NA
2013-08-19,2013,8,34,112.91,NA,NA,NA,76343.18,69938,NA,NA,NA,12,NA
2013-08-18,2013,8,33,109.05,NA,NA,NA,13373.43,53134,NA,NA,NA,13,NA
2013-08-17,2013,8,33,107.16,NA,NA,NA,19071.91,59253,NA,NA,NA,13,NA
2013-08-16,2013,8,33,103.99,NA,NA,NA,23846.62,68301,NA,NA,NA,13,NA
2013-08-15,2013,8,33,105.28,NA,NA,NA,26917.83,59029,NA,NA,NA,13,NA
2013-08-14,2013,8,33,108.21,NA,NA,NA,72480.15,50484,NA,NA,NA,13,NA
2013-08-13,2013,8,33,102.21,NA,NA,NA,33031,53484,NA,NA,NA,13,NA
2013-08-12,2013,8,33,102.04,NA,NA,NA,29121.04,45811,NA,NA,NA,13,NA
2013-08-11,2013,8,32,100.37,NA,NA,NA,12519.09,41059,NA,NA,NA,13,NA
2013-08-10,2013,8,32,96.99,NA,NA,NA,8911.43,52040,NA,NA,NA,13,NA
2013-08-09,2013,8,32,97.51,NA,NA,NA,25121.11,53241,NA,NA,NA,13,NA
2013-08-08,2013,8,32,99.23,NA,NA,NA,43338.62,57036,NA,NA,NA,13,NA
2013-08-07,2013,8,32,100.82,NA,NA,NA,16721.42,57225,NA,NA,NA,13,NA
2013-08-06,2013,8,32,102.11,NA,NA,NA,24455.34,52260,NA,NA,NA,13,NA
2013-08-05,2013,8,32,101.91,NA,NA,NA,28471.36,47903,NA,NA,NA,13,NA
2013-08-04,2013,8,31,100.79,NA,NA,NA,10879.3,44605,NA,NA,NA,11,NA
2013-08-03,2013,8,31,100.24,NA,NA,NA,14569.03,49065,NA,NA,NA,11,NA
2013-08-02,2013,8,31,101.33,NA,NA,NA,46419.57,53174,NA,NA,NA,11,NA
2013-08-01,2013,8,31,101.46,NA,NA,NA,25061.31,45823,NA,NA,NA,11,NA
2013-07-31,2013,7,31,104.48,NA,NA,NA,69414.88,51919,NA,NA,NA,11,NA
2013-07-30,2013,7,31,100.15,NA,NA,NA,42966.3,39998,NA,NA,NA,11,NA
2013-07-29,2013,7,31,97.5,NA,NA,NA,38700.33,44260,NA,NA,NA,11,NA
2013-07-28,2013,7,30,96.84,NA,NA,NA,52991.77,33111,NA,NA,NA,11,NA
2013-07-27,2013,7,30,92.72,NA,NA,NA,20458.46,35987,NA,NA,NA,11,NA
2013-07-26,2013,7,30,93.13,NA,NA,NA,20568.6,41428,NA,NA,NA,11,NA
2013-07-25,2013,7,30,93.4,NA,NA,NA,35790.24,42304,NA,NA,NA,11,NA
2013-07-24,2013,7,30,91.07,NA,NA,NA,25687.95,39963,NA,NA,NA,11,NA
2013-07-23,2013,7,30,90.9,NA,NA,NA,40822.92,39644,NA,NA,NA,11,NA
2013-07-22,2013,7,30,88.33,NA,NA,NA,18288.74,37257,NA,NA,NA,11,NA
2013-07-21,2013,7,29,87.78,NA,NA,NA,13105.41,36884,NA,NA,NA,10,NA
2013-07-20,2013,7,29,89.09,NA,NA,NA,15263.38,33626,NA,NA,NA,10,NA
2013-07-19,2013,7,29,89.65,NA,NA,NA,38600.97,38020,NA,NA,NA,10,NA
2013-07-18,2013,7,29,88.31,NA,NA,NA,87345.71,41257,NA,NA,NA,10,NA
2013-07-17,2013,7,29,95.32,NA,NA,NA,27262.3,39565,NA,NA,NA,10,NA
2013-07-16,2013,7,29,95.2,NA,NA,NA,28743.7,38784,NA,NA,NA,10,NA
2013-07-15,2013,7,29,96.51,NA,NA,NA,52064.24,36738,NA,NA,NA,10,NA
2013-07-14,2013,7,28,93.97,NA,NA,NA,19616.22,34150,NA,NA,NA,10,NA
2013-07-13,2013,7,28,91.8,NA,NA,NA,46105.44,40313,NA,NA,NA,10,NA
2013-07-12,2013,7,28,95.07,NA,NA,NA,147428.21,50045,NA,NA,NA,10,NA
2013-07-11,2013,7,28,86.41,NA,NA,NA,59484.18,41040,NA,NA,NA,10,NA
2013-07-10,2013,7,28,81.09,NA,NA,NA,96022.46,39340,NA,NA,NA,10,NA
2013-07-09,2013,7,28,74.49,NA,NA,NA,54473.51,41777,NA,NA,NA,10,NA
2013-07-08,2013,7,28,76,NA,NA,NA,86388.61,36912,NA,NA,NA,10,NA
2013-07-07,2013,7,27,70.26,NA,NA,NA,54933.2,28865,NA,NA,NA,11,NA
2013-07-06,2013,7,27,69.05,NA,NA,NA,65519.42,36979,NA,NA,NA,11,NA
2013-07-05,2013,7,27,70.82,NA,NA,NA,140692.07,36291,NA,NA,NA,11,NA
2013-07-04,2013,7,27,77.9,NA,NA,NA,98695.33,34560,NA,NA,NA,11,NA
2013-07-03,2013,7,27,82.75,NA,NA,NA,103433.7,35351,NA,NA,NA,11,NA
2013-07-02,2013,7,27,88.13,NA,NA,NA,45900.65,43264,NA,NA,NA,11,NA
2013-07-01,2013,7,27,89.03,NA,NA,NA,85698.58,34053,NA,NA,NA,11,NA
2013-06-30,2013,6,26,94.26,NA,NA,NA,13506.33,32994,NA,NA,NA,15,NA
2013-06-29,2013,6,26,95.08,NA,NA,NA,33063.51,38973,NA,NA,NA,15,NA
2013-06-28,2013,6,26,95.06,NA,NA,NA,72398.29,48324,NA,NA,NA,15,NA
2013-06-27,2013,6,26,100.59,NA,NA,NA,21456.73,46797,NA,NA,NA,15,NA
2013-06-26,2013,6,26,102.27,NA,NA,NA,19089.91,45576,NA,NA,NA,15,NA
2013-06-25,2013,6,26,103.65,NA,NA,NA,103866.38,45588,NA,NA,NA,15,NA
2013-06-24,2013,6,26,101.35,NA,NA,NA,45260.96,40963,NA,NA,NA,15,NA
2013-06-23,2013,6,25,104.93,NA,NA,NA,17227.4,40634,NA,NA,NA,11,NA
2013-06-22,2013,6,25,105.02,NA,NA,NA,15586.35,42571,NA,NA,NA,11,NA
2013-06-21,2013,6,25,108.13,NA,NA,NA,56816.04,52994,NA,NA,NA,11,NA
2013-06-20,2013,6,25,110.04,NA,NA,NA,56288.06,49440,NA,NA,NA,11,NA
2013-06-19,2013,6,25,106.95,NA,NA,NA,27099.22,46903,NA,NA,NA,11,NA
2013-06-18,2013,6,25,106.87,NA,NA,NA,78856.12,47025,NA,NA,NA,11,NA
2013-06-17,2013,6,25,100.72,NA,NA,NA,21984.87,43399,NA,NA,NA,11,NA
2013-06-16,2013,6,24,99.92,NA,NA,NA,13401.97,40076,NA,NA,NA,10,NA
2013-06-15,2013,6,24,100.38,NA,NA,NA,29365.04,41531,NA,NA,NA,10,NA
2013-06-14,2013,6,24,100.54,NA,NA,NA,51765.6,48124,NA,NA,NA,10,NA
2013-06-13,2013,6,24,105.08,NA,NA,NA,43700.99,43302,NA,NA,NA,10,NA
2013-06-12,2013,6,24,108.85,NA,NA,NA,29365.16,46417,NA,NA,NA,10,NA
2013-06-11,2013,6,24,106.83,NA,NA,NA,24965.08,51208,NA,NA,NA,10,NA
2013-06-10,2013,6,24,104.68,NA,NA,NA,85067.77,42406,NA,NA,NA,10,NA
2013-06-09,2013,6,23,98,NA,NA,NA,196833.56,46237,NA,NA,NA,13,NA
2013-06-08,2013,6,23,109.07,NA,NA,NA,27044.26,47973,NA,NA,NA,13,NA
2013-06-07,2013,6,23,112.35,NA,NA,NA,92399.83,54331,NA,NA,NA,13,NA
